,date,name,point
2967,2021-03-05,캐롤,8.60
2968,2021-03-05,분노,8.55
2969,2021-03-05,세자매,8.54
2970,2021-03-05,그녀,8.53
2971,2021-03-05,아비정전,8.48
2972,2021-03-05,원챈스,8.32
2973,2021-03-05,미나리,8.21
2974,2021-03-05,제로 다크 서티,8.21
2975,2021-03-05,비포 미드나잇,8.19
2976,2021-03-05,클로저,8.18
2977,2021-03-05,하나와 앨리스,8.11
2978,2021-03-05,해리 포터와 불의 잔,8.03
2979,2021-03-05,무드 인디고,8.02
2980,2021-03-05,일대종사,8.00
2981,2021-03-05,날씨의 아이,7.95
2982,2021-03-05,그레이트 뷰티,7.93
2983,2021-03-05,별을 쫓는 아이,7.92
2984,2021-03-05,철벽선생,7.77
2985,2021-03-05,톰과 제리,7.68
2986,2021-03-05,미션 파서블,7.63
2987,2021-03-05,더블패티,7.24
2988,2021-03-05,은혼,7.20
2989,2021-03-05,새해전야,7.10
2990,2021-03-05,펭귄 하이웨이,6.71
2991,2021-03-05,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.56
2992,2021-03-05,카오스 워킹,6.31
2993,2021-03-06,디지몬 어드벤처 라스트 에볼루션 : 인연,9.56
2994,2021-03-06,원더,9.51
2995,2021-03-06,극장판 바이올렛 에버가든,9.50
2996,2021-03-06,서유기 2 - 선리기연,9.36
2997,2021-03-06,부활: 그 증거,9.34
2998,2021-03-06,송가인 더 드라마,9.34
2999,2021-03-06,소울,9.31
3000,2021-03-06,엽기적인 그녀,9.30
3001,2021-03-06,반지의 제왕: 반지 원정대,9.28
3002,2021-03-06,극장판 귀멸의 칼날: 무한열차편,9.26
3003,2021-03-06,서유기 - 월광보합,9.21
3004,2021-03-06,해피 투게더,9.20
3005,2021-03-06,러브레터,9.12
3006,2021-03-06,싸이코,9.10
3007,2021-03-06,라야와 마지막 드래곤,9.09
3008,2021-03-06,타오르는 여인의 초상,9.06
3009,2021-03-06,남매의 여름밤,8.96
3010,2021-03-06,러브 액츄얼리,8.93
3011,2021-03-06,중경삼림,8.91
3012,2021-03-06,"나는 내일, 어제의 너와 만난다",8.91
3013,2021-03-06,람보-특별판,8.87
3014,2021-03-06,너의 이름은.,8.79
3015,2021-03-06,화양연화,8.79
3016,2021-03-06,찬실이는 복도 많지,8.73
3017,2021-03-06,현기증,8.72
3018,2021-03-06,캐롤,8.60
3019,2021-03-06,분노,8.55
3020,2021-03-06,세자매,8.54
3021,2021-03-06,그녀,8.53
3022,2021-03-06,아비정전,8.48
3023,2021-03-06,원챈스,8.32
3024,2021-03-06,제로 다크 서티,8.21
3025,2021-03-06,비포 미드나잇,8.19
3026,2021-03-06,클로저,8.18
3027,2021-03-06,하나와 앨리스,8.11
3028,2021-03-06,미나리,8.05
3029,2021-03-06,해리 포터와 불의 잔,8.03
3030,2021-03-06,무드 인디고,8.02
3031,2021-03-06,일대종사,8.00
3032,2021-03-06,날씨의 아이,7.95
3033,2021-03-06,그레이트 뷰티,7.93
3034,2021-03-06,별을 쫓는 아이,7.92
3035,2021-03-06,철벽선생,7.77
3036,2021-03-06,톰과 제리,7.68
3037,2021-03-06,미션 파서블,7.62
3038,2021-03-06,은혼,7.20
3039,2021-03-06,더블패티,7.18
3040,2021-03-06,새해전야,7.09
3041,2021-03-06,펭귄 하이웨이,6.72
3042,2021-03-06,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.56
3043,2021-03-07,원더,9.51
3044,2021-03-07,극장판 바이올렛 에버가든,9.50
3045,2021-03-07,서유기 2 - 선리기연,9.36
3046,2021-03-07,부활: 그 증거,9.34
3047,2021-03-07,송가인 더 드라마,9.34
3048,2021-03-07,소울,9.31
3049,2021-03-07,엽기적인 그녀,9.30
3050,2021-03-07,반지의 제왕: 반지 원정대,9.28
3051,2021-03-07,극장판 귀멸의 칼날: 무한열차편,9.27
3052,2021-03-07,라야와 마지막 드래곤,9.21
3053,2021-03-07,서유기 - 월광보합,9.21
3054,2021-03-07,해피 투게더,9.20
3055,2021-03-07,러브레터,9.12
3056,2021-03-07,싸이코,9.10
3057,2021-03-07,타오르는 여인의 초상,9.06
3058,2021-03-07,러브 액츄얼리,8.93
3059,2021-03-07,중경삼림,8.92
3060,2021-03-07,"나는 내일, 어제의 너와 만난다",8.91
3061,2021-03-07,람보-특별판,8.88
3062,2021-03-07,너의 이름은.,8.79
3063,2021-03-07,화양연화,8.79
3064,2021-03-07,찬실이는 복도 많지,8.74
3065,2021-03-07,캐롤,8.60
3066,2021-03-07,분노,8.55
3067,2021-03-07,세자매,8.54
3068,2021-03-07,그녀,8.53
3069,2021-03-07,아비정전,8.48
3070,2021-03-07,원챈스,8.32
3071,2021-03-07,제로 다크 서티,8.21
3072,2021-03-07,비포 미드나잇,8.19
3073,2021-03-07,클로저,8.18
3074,2021-03-07,하나와 앨리스,8.11
3075,2021-03-07,해리 포터와 불의 잔,8.03
3076,2021-03-07,무드 인디고,8.02
3077,2021-03-07,일대종사,8.00
3078,2021-03-07,날씨의 아이,7.95
3079,2021-03-07,미나리,7.94
3080,2021-03-07,그레이트 뷰티,7.93
3081,2021-03-07,별을 쫓는 아이,7.92
3082,2021-03-07,퍼펙트 케어,7.78
3083,2021-03-07,철벽선생,7.77
3084,2021-03-07,톰과 제리,7.69
3085,2021-03-07,미션 파서블,7.61
3086,2021-03-07,은혼,7.20
3087,2021-03-07,더블패티,7.16
3088,2021-03-07,새해전야,7.08
3089,2021-03-07,펭귄 하이웨이,6.71
3090,2021-03-07,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.56
3091,2021-03-07,카오스 워킹,6.27
3092,2021-03-07,몬스터 헌터,5.95
3093,2021-03-08,원더,9.51
3094,2021-03-08,극장판 바이올렛 에버가든,9.50
3095,2021-03-08,동주,9.37
3096,2021-03-08,서유기 2 - 선리기연,9.36
3097,2021-03-08,부활: 그 증거,9.34
3098,2021-03-08,소울,9.31
3099,2021-03-08,엽기적인 그녀,9.30
3100,2021-03-08,"나, 다니엘 블레이크",9.28
3101,2021-03-08,극장판 귀멸의 칼날: 무한열차편,9.27
3102,2021-03-08,똥파리,9.22
3103,2021-03-08,서유기 - 월광보합,9.21
3104,2021-03-08,해피 투게더,9.20
3105,2021-03-08,라야와 마지막 드래곤,9.18
3106,2021-03-08,러브레터,9.12
3107,2021-03-08,싸이코,9.10
3108,2021-03-08,타오르는 여인의 초상,9.06
3109,2021-03-08,더 헌트,8.97
3110,2021-03-08,남매의 여름밤,8.96
3111,2021-03-08,러브 액츄얼리,8.93
3112,2021-03-08,중경삼림,8.92
3113,2021-03-08,"나는 내일, 어제의 너와 만난다",8.91
3114,2021-03-08,람보-특별판,8.88
3115,2021-03-08,달라스 바이어스 클럽,8.79
3116,2021-03-08,너의 이름은.,8.79
3117,2021-03-08,화양연화,8.79
3118,2021-03-08,더 포스트,8.76
3119,2021-03-08,찬실이는 복도 많지,8.74
3120,2021-03-08,"당신, 거기 있어줄래요",8.71
3121,2021-03-08,캐롤,8.60
3122,2021-03-08,분노,8.55
3123,2021-03-08,세자매,8.54
3124,2021-03-08,그녀,8.53
3125,2021-03-08,아비정전,8.48
3126,2021-03-08,원챈스,8.32
3127,2021-03-08,제로 다크 서티,8.21
3128,2021-03-08,비포 미드나잇,8.19
3129,2021-03-08,클로저,8.18
3130,2021-03-08,하나와 앨리스,8.11
3131,2021-03-08,해리 포터와 불의 잔,8.03
3132,2021-03-08,무드 인디고,8.02
3133,2021-03-08,일대종사,8.00
3134,2021-03-08,날씨의 아이,7.95
3135,2021-03-08,미나리,7.94
3136,2021-03-08,별을 쫓는 아이,7.92
3137,2021-03-08,철벽선생,7.77
3138,2021-03-08,퍼펙트 케어,7.68
3139,2021-03-08,톰과 제리,7.68
3140,2021-03-08,미션 파서블,7.62
3141,2021-03-08,은혼,7.20
3142,2021-03-08,더블패티,7.14
3143,2021-03-09,원더,9.51
3144,2021-03-09,극장판 바이올렛 에버가든,9.50
3145,2021-03-09,동주,9.37
3146,2021-03-09,서유기 2 - 선리기연,9.36
3147,2021-03-09,부활: 그 증거,9.34
3148,2021-03-09,소울,9.31
3149,2021-03-09,엽기적인 그녀,9.29
3150,2021-03-09,"나, 다니엘 블레이크",9.28
3151,2021-03-09,극장판 귀멸의 칼날: 무한열차편,9.27
3152,2021-03-09,똥파리,9.22
3153,2021-03-09,서유기 - 월광보합,9.21
3154,2021-03-09,해피 투게더,9.20
3155,2021-03-09,라야와 마지막 드래곤,9.19
3156,2021-03-09,러브레터,9.12
3157,2021-03-09,싸이코,9.10
3158,2021-03-09,타오르는 여인의 초상,9.06
3159,2021-03-09,더 헌트,8.97
3160,2021-03-09,남매의 여름밤,8.95
3161,2021-03-09,러브 액츄얼리,8.93
3162,2021-03-09,중경삼림,8.92
3163,2021-03-09,"나는 내일, 어제의 너와 만난다",8.91
3164,2021-03-09,람보-특별판,8.88
3165,2021-03-09,달라스 바이어스 클럽,8.79
3166,2021-03-09,너의 이름은.,8.79
3167,2021-03-09,화양연화,8.79
3168,2021-03-09,더 포스트,8.76
3169,2021-03-09,찬실이는 복도 많지,8.74
3170,2021-03-09,"당신, 거기 있어줄래요",8.71
3171,2021-03-09,캐롤,8.60
3172,2021-03-09,분노,8.55
3173,2021-03-09,세자매,8.54
3174,2021-03-09,그녀,8.53
3175,2021-03-09,아비정전,8.48
3176,2021-03-09,원챈스,8.32
3177,2021-03-09,제로 다크 서티,8.21
3178,2021-03-09,비포 미드나잇,8.19
3179,2021-03-09,클로저,8.18
3180,2021-03-09,하나와 앨리스,8.11
3181,2021-03-09,해리 포터와 불의 잔,8.03
3182,2021-03-09,무드 인디고,8.02
3183,2021-03-09,일대종사,8.00
3184,2021-03-09,날씨의 아이,7.95
3185,2021-03-09,미나리,7.92
3186,2021-03-09,별을 쫓는 아이,7.92
3187,2021-03-09,철벽선생,7.77
3188,2021-03-09,퍼펙트 케어,7.67
3189,2021-03-09,톰과 제리,7.66
3190,2021-03-09,미션 파서블,7.62
3191,2021-03-09,은혼,7.20
3192,2021-03-09,더블패티,7.14
3193,2021-03-10,원더,9.51
3194,2021-03-10,극장판 바이올렛 에버가든,9.49
3195,2021-03-10,동주,9.37
3196,2021-03-10,서유기 2 - 선리기연,9.36
3197,2021-03-10,부활: 그 증거,9.34
3198,2021-03-10,소울,9.31
3199,2021-03-10,엽기적인 그녀,9.29
3200,2021-03-10,"나, 다니엘 블레이크",9.28
3201,2021-03-10,극장판 귀멸의 칼날: 무한열차편,9.28
3202,2021-03-10,똥파리,9.22
3203,2021-03-10,서유기 - 월광보합,9.21
3204,2021-03-10,해피 투게더,9.20
3205,2021-03-10,라야와 마지막 드래곤,9.16
3206,2021-03-10,러브레터,9.12
3207,2021-03-10,타오르는 여인의 초상,9.06
3208,2021-03-10,더 헌트,8.97
3209,2021-03-10,남매의 여름밤,8.95
3210,2021-03-10,러브 액츄얼리,8.93
3211,2021-03-10,중경삼림,8.93
3212,2021-03-10,"나는 내일, 어제의 너와 만난다",8.91
3213,2021-03-10,람보-특별판,8.88
3214,2021-03-10,달라스 바이어스 클럽,8.79
3215,2021-03-10,너의 이름은.,8.79
3216,2021-03-10,화양연화,8.79
3217,2021-03-10,더 포스트,8.76
3218,2021-03-10,찬실이는 복도 많지,8.74
3219,2021-03-10,"당신, 거기 있어줄래요",8.71
3220,2021-03-10,분노,8.55
3221,2021-03-10,세자매,8.54
3222,2021-03-10,그녀,8.53
3223,2021-03-10,아비정전,8.48
3224,2021-03-10,원챈스,8.32
3225,2021-03-10,제로 다크 서티,8.21
3226,2021-03-10,비포 미드나잇,8.19
3227,2021-03-10,클로저,8.19
3228,2021-03-10,하나와 앨리스,8.11
3229,2021-03-10,해리 포터와 불의 잔,8.03
3230,2021-03-10,무드 인디고,8.02
3231,2021-03-10,일대종사,8.00
3232,2021-03-10,날씨의 아이,7.95
3233,2021-03-10,미나리,7.94
3234,2021-03-10,별을 쫓는 아이,7.92
3235,2021-03-10,철벽선생,7.77
3236,2021-03-10,톰과 제리,7.67
3237,2021-03-10,미션 파서블,7.62
3238,2021-03-10,퍼펙트 케어,7.59
3239,2021-03-10,은혼,7.20
3240,2021-03-10,더블패티,7.15
3241,2021-03-10,새해전야,7.05
3242,2021-03-10,펭귄 하이웨이,6.71
3243,2021-03-11,극장판 바이올렛 에버가든,9.49
3244,2021-03-11,동주,9.37
3245,2021-03-11,서유기 2 - 선리기연,9.36
3246,2021-03-11,부활: 그 증거,9.34
3247,2021-03-11,소울,9.31
3248,2021-03-11,"나, 다니엘 블레이크",9.28
3249,2021-03-11,극장판 귀멸의 칼날: 무한열차편,9.28
3250,2021-03-11,반지의 제왕: 반지 원정대,9.28
3251,2021-03-11,똥파리,9.22
3252,2021-03-11,서유기 - 월광보합,9.21
3253,2021-03-11,해피 투게더,9.20
3254,2021-03-11,라야와 마지막 드래곤,9.16
3255,2021-03-11,러브레터,9.12
3256,2021-03-11,타오르는 여인의 초상,9.06
3257,2021-03-11,더 헌트,8.97
3258,2021-03-11,러브 액츄얼리,8.93
3259,2021-03-11,중경삼림,8.93
3260,2021-03-11,"나는 내일, 어제의 너와 만난다",8.91
3261,2021-03-11,람보-특별판,8.88
3262,2021-03-11,달라스 바이어스 클럽,8.79
3263,2021-03-11,너의 이름은.,8.79
3264,2021-03-11,화양연화,8.78
3265,2021-03-11,더 포스트,8.76
3266,2021-03-11,찬실이는 복도 많지,8.74
3267,2021-03-11,"당신, 거기 있어줄래요",8.71
3268,2021-03-11,분노,8.55
3269,2021-03-11,세자매,8.55
3270,2021-03-11,그녀,8.53
3271,2021-03-11,아비정전,8.48
3272,2021-03-11,허트 로커,8.43
3273,2021-03-11,원챈스,8.32
3274,2021-03-11,제로 다크 서티,8.21
3275,2021-03-11,비포 미드나잇,8.19
3276,2021-03-11,클로저,8.19
3277,2021-03-11,하나와 앨리스,8.11
3278,2021-03-11,해리 포터와 불의 잔,8.03
3279,2021-03-11,무드 인디고,8.02
3280,2021-03-11,일대종사,8.00
3281,2021-03-11,날씨의 아이,7.95
3282,2021-03-11,미나리,7.92
3283,2021-03-11,별을 쫓는 아이,7.92
3284,2021-03-11,철벽선생,7.77
3285,2021-03-11,톰과 제리,7.67
3286,2021-03-11,퍼펙트 케어,7.62
3287,2021-03-11,미션 파서블,7.62
3288,2021-03-11,은혼,7.20
3289,2021-03-11,펭귄 하이웨이,6.71
3290,2021-03-11,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.56
3291,2021-03-11,불한당: 나쁜 놈들의 세상,6.43
3292,2021-03-11,카오스 워킹,6.26
3293,2021-03-12,극장판 바이올렛 에버가든,9.49
3294,2021-03-12,동주,9.37
3295,2021-03-12,서유기 2 - 선리기연,9.36
3296,2021-03-12,부활: 그 증거,9.34
3297,2021-03-12,소울,9.31
3298,2021-03-12,극장판 귀멸의 칼날: 무한열차편,9.29
3299,2021-03-12,"나, 다니엘 블레이크",9.28
3300,2021-03-12,반지의 제왕: 반지 원정대,9.28
3301,2021-03-12,똥파리,9.22
3302,2021-03-12,서유기 - 월광보합,9.21
3303,2021-03-12,해피 투게더,9.20
3304,2021-03-12,라야와 마지막 드래곤,9.14
3305,2021-03-12,러브레터,9.12
3306,2021-03-12,타오르는 여인의 초상,9.06
3307,2021-03-12,더 헌트,8.97
3308,2021-03-12,러브 액츄얼리,8.93
3309,2021-03-12,중경삼림,8.93
3310,2021-03-12,"나는 내일, 어제의 너와 만난다",8.91
3311,2021-03-12,파이터,8.84
3312,2021-03-12,달라스 바이어스 클럽,8.79
3313,2021-03-12,너의 이름은.,8.79
3314,2021-03-12,화양연화,8.78
3315,2021-03-12,더 포스트,8.76
3316,2021-03-12,찬실이는 복도 많지,8.74
3317,2021-03-12,"당신, 거기 있어줄래요",8.71
3318,2021-03-12,분노,8.55
3319,2021-03-12,세자매,8.55
3320,2021-03-12,그녀,8.53
3321,2021-03-12,아비정전,8.48
3322,2021-03-12,허트 로커,8.43
3323,2021-03-12,원챈스,8.32
3324,2021-03-12,제로 다크 서티,8.21
3325,2021-03-12,비포 미드나잇,8.19
3326,2021-03-12,클로저,8.19
3327,2021-03-12,하나와 앨리스,8.11
3328,2021-03-12,해리 포터와 불의 잔,8.03
3329,2021-03-12,무드 인디고,8.02
3330,2021-03-12,일대종사,8.00
3331,2021-03-12,날씨의 아이,7.95
3332,2021-03-12,별을 쫓는 아이,7.92
3333,2021-03-12,미나리,7.91
3334,2021-03-12,철벽선생,7.77
3335,2021-03-12,톰과 제리,7.67
3336,2021-03-12,퍼펙트 케어,7.63
3337,2021-03-12,미션 파서블,7.61
3338,2021-03-12,은혼,7.20
3339,2021-03-12,펭귄 하이웨이,6.71
3340,2021-03-12,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.55
3341,2021-03-12,불한당: 나쁜 놈들의 세상,6.43
3342,2021-03-12,카오스 워킹,6.28
3343,2021-03-13,극장판 바이올렛 에버가든,9.49
3344,2021-03-13,동주,9.37
3345,2021-03-13,서유기 2 - 선리기연,9.36
3346,2021-03-13,부활: 그 증거,9.34
3347,2021-03-13,소울,9.31
3348,2021-03-13,극장판 귀멸의 칼날: 무한열차편,9.29
3349,2021-03-13,"나, 다니엘 블레이크",9.28
3350,2021-03-13,반지의 제왕: 반지 원정대,9.28
3351,2021-03-13,똥파리,9.22
3352,2021-03-13,해피 투게더,9.21
3353,2021-03-13,서유기 - 월광보합,9.21
3354,2021-03-13,라야와 마지막 드래곤,9.17
3355,2021-03-13,러브레터,9.12
3356,2021-03-13,타오르는 여인의 초상,9.06
3357,2021-03-13,더 헌트,8.97
3358,2021-03-13,러브 액츄얼리,8.93
3359,2021-03-13,중경삼림,8.93
3360,2021-03-13,"나는 내일, 어제의 너와 만난다",8.91
3361,2021-03-13,파이터,8.84
3362,2021-03-13,달라스 바이어스 클럽,8.79
3363,2021-03-13,너의 이름은.,8.79
3364,2021-03-13,화양연화,8.79
3365,2021-03-13,더 포스트,8.76
3366,2021-03-13,찬실이는 복도 많지,8.74
3367,2021-03-13,"당신, 거기 있어줄래요",8.71
3368,2021-03-13,세자매,8.55
3369,2021-03-13,분노,8.55
3370,2021-03-13,그녀,8.53
3371,2021-03-13,아비정전,8.48
3372,2021-03-13,허트 로커,8.43
3373,2021-03-13,원챈스,8.32
3374,2021-03-13,제로 다크 서티,8.21
3375,2021-03-13,비포 미드나잇,8.19
3376,2021-03-13,클로저,8.19
3377,2021-03-13,하나와 앨리스,8.11
3378,2021-03-13,해리 포터와 불의 잔,8.03
3379,2021-03-13,무드 인디고,8.02
3380,2021-03-13,일대종사,8.00
3381,2021-03-13,날씨의 아이,7.95
3382,2021-03-13,미나리,7.92
3383,2021-03-13,별을 쫓는 아이,7.91
3384,2021-03-13,철벽선생,7.77
3385,2021-03-13,톰과 제리,7.66
3386,2021-03-13,미션 파서블,7.60
3387,2021-03-13,퍼펙트 케어,7.58
3388,2021-03-13,은혼,7.20
3389,2021-03-13,펭귄 하이웨이,6.71
3390,2021-03-13,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.55
3391,2021-03-13,불한당: 나쁜 놈들의 세상,6.43
3392,2021-03-13,카오스 워킹,6.29
3393,2021-03-14,극장판 바이올렛 에버가든,9.49
3394,2021-03-14,동주,9.37
3395,2021-03-14,서유기 2 - 선리기연,9.36
3396,2021-03-14,부활: 그 증거,9.34
3397,2021-03-14,소울,9.31
3398,2021-03-14,극장판 귀멸의 칼날: 무한열차편,9.29
3399,2021-03-14,"나, 다니엘 블레이크",9.28
3400,2021-03-14,반지의 제왕: 반지 원정대,9.28
3401,2021-03-14,똥파리,9.22
3402,2021-03-14,라야와 마지막 드래곤,9.21
3403,2021-03-14,해피 투게더,9.21
3404,2021-03-14,서유기 - 월광보합,9.21
3405,2021-03-14,러브레터,9.12
3406,2021-03-14,타오르는 여인의 초상,9.06
3407,2021-03-14,더 헌트,8.97
3408,2021-03-14,러브 액츄얼리,8.93
3409,2021-03-14,중경삼림,8.93
3410,2021-03-14,"나는 내일, 어제의 너와 만난다",8.91
3411,2021-03-14,파이터,8.84
3412,2021-03-14,달라스 바이어스 클럽,8.79
3413,2021-03-14,너의 이름은.,8.79
3414,2021-03-14,화양연화,8.79
3415,2021-03-14,더 포스트,8.76
3416,2021-03-14,찬실이는 복도 많지,8.74
3417,2021-03-14,"당신, 거기 있어줄래요",8.71
3418,2021-03-14,세자매,8.56
3419,2021-03-14,분노,8.55
3420,2021-03-14,그녀,8.53
3421,2021-03-14,아비정전,8.48
3422,2021-03-14,허트 로커,8.43
3423,2021-03-14,원챈스,8.32
3424,2021-03-14,제로 다크 서티,8.21
3425,2021-03-14,비포 미드나잇,8.19
3426,2021-03-14,클로저,8.19
3427,2021-03-14,하나와 앨리스,8.11
3428,2021-03-14,해리 포터와 불의 잔,8.03
3429,2021-03-14,무드 인디고,8.02
3430,2021-03-14,일대종사,8.00
3431,2021-03-14,날씨의 아이,7.95
3432,2021-03-14,별을 쫓는 아이,7.91
3433,2021-03-14,미나리,7.91
3434,2021-03-14,철벽선생,7.77
3435,2021-03-14,톰과 제리,7.65
3436,2021-03-14,미션 파서블,7.52
3437,2021-03-14,퍼펙트 케어,7.51
3438,2021-03-14,은혼,7.20
3439,2021-03-14,펭귄 하이웨이,6.71
3440,2021-03-14,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",6.55
3441,2021-03-14,불한당: 나쁜 놈들의 세상,6.43
3442,2021-03-14,카오스 워킹,6.29
3443,2021-03-15,극장판 바이올렛 에버가든,9.49
3444,2021-03-15,동주,9.37
3445,2021-03-15,서유기 2 - 선리기연,9.36
3446,2021-03-15,부활: 그 증거,9.34
3447,2021-03-15,소울,9.31
3448,2021-03-15,극장판 귀멸의 칼날: 무한열차편,9.29
3449,2021-03-15,"나, 다니엘 블레이크",9.28
3450,2021-03-15,반지의 제왕: 반지 원정대,9.28
3451,2021-03-15,똥파리,9.22
3452,2021-03-15,해피 투게더,9.21
3453,2021-03-15,서유기 - 월광보합,9.21
3454,2021-03-15,라야와 마지막 드래곤,9.18
3455,2021-03-15,러브레터,9.12
3456,2021-03-15,극장판 쿠로코의 농구 라스트 게임,9.09
3457,2021-03-15,타오르는 여인의 초상,9.06
3458,2021-03-15,더 헌트,8.97
3459,2021-03-15,극장판 소드 아트 온라인 -오디널 스케일-,8.94
3460,2021-03-15,러브 액츄얼리,8.93
3461,2021-03-15,중경삼림,8.93
3462,2021-03-15,"나는 내일, 어제의 너와 만난다",8.91
3463,2021-03-15,파이터,8.84
3464,2021-03-15,달라스 바이어스 클럽,8.79
3465,2021-03-15,너의 이름은.,8.79
3466,2021-03-15,화양연화,8.79
3467,2021-03-15,더 포스트,8.76
3468,2021-03-15,찬실이는 복도 많지,8.74
